0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1687
7972
4955
1027
531
1427
1251
1161
949
811
651
616
495
512
390
356
270
177
159
142
152
116
117
85
90
67
78
82
83
84
116
159
222
368
547
768
1115
1671
2353
3280
4354
5668
6596
6948
7382
6992
6242
5089
4044
2988
2151
1443
983
654
426
332
197
118
79
62
47
44
24
19
11
3
5
4
2
0
1
