MorpionSolitaire
Rules: 4 D
Graph: cross Dimensions: 32 Origin: 11 11
1 15 14 1 2
2 11 12 1 0
3 14 15 0 2
4 14 13 0 3
5 12 17 3 0
6 13 14 1 2
7 13 18 3 0
8 13 19 1 3
9 10 11 2 0
10 16 17 0 3
11 17 18 2 3
12 17 16 1 3
13 10 13 2 0
14 11 16 3 0
15 15 10 3 3
16 12 11 0 0
17 13 10 3 3
18 14 19 2 3
19 15 18 3 1
20 15 19 1 3
21 18 13 0 3
22 12 9 2 0
23 16 19 0 3
24 11 10 2 0
25 13 8 3 3
26 17 20 2 3
27 18 17 2 3
28 19 16 3 3
29 18 15 2 2
30 19 15 0 3
