0, 22
0, 63
0, 25
0, 66
0, 64
0, 65
0, 68
0, 65
0, 25
0, 66
0, 36
0, 67
0, 60
0, 23
0, 66
0, 66
0, 63
0, 62
0, 67
0, 62
0, 62
0, 21
0, 60
0, 21
0, 64
0, 64
0, 59
0, 62
0, 67
0, 64
0, 66
0, 69
0, 72
0, 72
0, 21
0, 64
0, 72
0, 64
0, 62
0, 63
0, 22
0, 30
0, 67
0, 62
0, 35
0, 60
0, 64
0, 63
0, 64
0, 76
0, 64
0, 59
0, 68
0, 26
0, 64
0, 64
0, 60
0, 63
0, 20
0, 61
0, 21
0, 61
0, 58
0, 60
0, 67
0, 62
0, 60
0, 61
0, 66
0, 22
0, 26
0, 76
0, 64
0, 66
0, 62
0, 27
0, 21
0, 63
0, 68
0, 65
0, 63
0, 66
0, 62
0, 28
0, 65
0, 62
0, 63
0, 59
0, 67
0, 66
0, 69
0, 42
0, 62
0, 63
0, 63
0, 65
0, 67
0, 21
0, 62
0, 60
0, 67
0, 30
0, 68
0, 26
0, 66
0, 63
0, 72
0, 67
0, 21
0, 64
0, 21
0, 63
0, 60
0, 65
0, 67
0, 25
0, 64
0, 60
0, 55
0, 58
0, 63
0, 64
0, 66
0, 78
0, 66
0, 70
0, 21
0, 59
0, 53
0, 59
0, 23
0, 63
0, 23
0, 22
0, 22
0, 21
0, 21
0, 44
0, 71
0, 62
0, 22
0, 64
0, 65
0, 21
0, 61
0, 65
0, 21
0, 73
0, 68
0, 58
0, 59
0, 62
0, 60
0, 58
0, 22
0, 64
0, 68
0, 66
0, 61
0, 66
0, 64
0, 67
0, 59
0, 55
0, 54
0, 66
0, 25
0, 57
0, 65
0, 61
0, 28
0, 66
0, 64
0, 63
0, 62
0, 43
0, 61
0, 64
0, 56
0, 64
0, 22
0, 29
0, 61
0, 22
0, 63
0, 67
0, 64
0, 21
0, 63
0, 66
0, 64
0, 22
0, 65
0, 64
0, 71
0, 73
0, 21
0, 62
0, 21
0, 64
0, 27
0, 59
0, 62
0, 66
0, 67
0, 63
0, 22
0, 69
0, 65
0, 65
0, 63
0, 62
0, 62
0, 59
0, 62
0, 21
0, 64
0, 71
0, 35
0, 29
0, 69
0, 60
0, 64
0, 63
0, 66
0, 21
0, 71
0, 64
0, 20
0, 29
0, 72
0, 63
0, 65
0, 28
0, 32
0, 35
0, 73
0, 69
0, 67
0, 60
0, 56
0, 23
0, 65
0, 21
0, 60
0, 21
0, 60
0, 63
0, 65
0, 68
0, 67
0, 67
0, 78
0, 67
0, 61
0, 23
0, 25
0, 64
0, 27
0, 57
0, 70
0, 66
0, 61
0, 29
0, 60
0, 68
0, 68
0, 60
0, 46
0, 68
0, 63
0, 60
0, 57
0, 65
0, 58
0, 67
0, 61
0, 26
0, 59
0, 64
0, 65
0, 50
0, 68
0, 26
0, 56
0, 60
0, 63
0, 22
0, 63
0, 68
0, 66
0, 56
0, 63
0, 59
0, 63
0, 60
0, 65
0, 66
0, 62
0, 65
